,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
19282,3271800870,01/01/1970,1230000.0,4,2.25,2020,5800,1.0,0,3,4,9,1760,260,1941,0,98199,47.6471,-122.412,3100,5800
19283,1562200090,01/01/1970,600000.0,4,2.5,2090,7290,1.0,0,0,5,8,1420,670,1966,0,98007,47.623999999999995,-122.14200000000001,2110,8436
19284,1431700210,01/01/1970,305000.0,3,1.0,1580,7424,1.0,0,0,3,7,1010,570,1962,0,98058,47.4607,-122.171,1710,7772
19285,2566300100,01/01/1970,1390000.0,5,1.75,2650,11340,1.0,0,0,3,8,2650,0,1955,0,98004,47.62600000000001,-122.213,2780,13204
19286,5379806155,01/01/1970,216500.0,3,1.0,1020,11652,1.0,0,0,4,6,1020,0,1971,0,98188,47.4459,-122.27799999999999,1690,11652
19287,952006857,01/01/1970,370000.0,3,2.5,1070,1219,2.0,0,0,3,7,720,350,2004,0,98116,47.5618,-122.384,1070,1254
19288,3792400110,01/01/1970,492650.0,4,1.75,2120,9786,1.0,0,0,3,8,1640,480,1967,0,98177,47.7753,-122.365,2310,8787
19289,3755100540,01/01/1970,431200.0,5,1.75,1360,10609,1.0,0,0,3,7,1060,300,1966,0,98034,47.7203,-122.229,1490,9935
19290,2122059014,01/01/1970,277500.0,4,2.0,1700,12048,2.0,0,0,3,7,1700,0,1990,0,98030,47.3748,-122.186,1960,7650
19291,110000040,01/01/1970,278000.0,5,1.5,1820,8712,1.0,0,0,5,7,1090,730,1960,0,98032,47.3712,-122.289,1820,8712
19292,3876800580,01/01/1970,351000.0,4,1.0,1430,8400,1.0,0,0,3,6,730,700,1969,0,98072,47.7417,-122.17200000000001,1310,8240
19293,3127200021,01/01/1970,850000.0,4,3.5,4140,7089,2.0,0,0,3,10,3160,980,2003,0,98034,47.7059,-122.2,2640,8896
19294,2397101460,01/01/1970,885000.0,2,2.0,1313,3600,1.0,0,0,3,8,1313,0,1904,2012,98119,47.6369,-122.365,1080,3600
19295,1720069146,01/01/1970,399950.0,3,2.0,1590,87120,1.0,0,3,3,8,1590,0,1998,0,98022,47.2241,-122.072,2780,183161
19296,7878400043,01/01/1970,185000.0,3,1.75,1080,9262,1.0,0,0,3,7,1080,0,1968,0,98178,47.4883,-122.24799999999999,1090,9262
19297,9282801030,01/01/1970,440000.0,5,3.0,2730,6000,1.0,0,0,3,8,1470,1260,1979,0,98178,47.4994,-122.234,2590,6000
19298,6072800265,01/01/1970,2400000.0,4,3.25,3800,19798,2.0,0,0,3,10,3800,0,1969,2009,98006,47.5684,-122.19,3940,18975
19299,5267000180,01/01/1970,299000.0,3,2.25,2540,9961,1.0,0,0,4,8,1320,1220,1969,0,98031,47.41,-122.208,1870,10251
19300,2722049077,01/01/1970,299500.0,3,1.75,1810,34500,1.0,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,2090,9735
19301,1115100278,01/01/1970,420000.0,3,1.5,1540,7506,1.0,0,0,5,7,1540,0,1961,0,98155,47.7565,-122.325,2180,7653
19302,8075400530,01/01/1970,234000.0,4,1.0,1390,18000,1.0,0,0,3,7,1390,0,1955,2013,98032,47.3885,-122.28399999999999,1390,18000
19303,1997200245,01/01/1970,540000.0,2,1.75,1460,4800,1.0,0,0,5,7,850,610,1950,0,98103,47.6928,-122.339,2050,5592
19304,926069009,01/01/1970,649950.0,4,2.5,2350,63162,2.0,0,0,4,8,2350,0,1994,0,98077,47.7545,-122.04700000000001,2370,63162
19305,6381500110,01/01/1970,330000.0,3,1.0,1160,7912,1.0,0,0,4,7,1160,0,1956,0,98125,47.7336,-122.306,1190,7482
19306,7203100850,01/01/1970,840000.0,4,3.25,3500,5960,2.0,0,0,3,9,3500,0,2010,0,98053,47.6944,-122.022,3390,6856
19307,3529300330,01/01/1970,370000.0,3,2.5,1980,6922,2.0,0,0,5,8,1980,0,1991,0,98031,47.396,-122.184,2090,7697
19308,3204800330,01/01/1970,410000.0,3,1.5,1250,7700,1.0,0,0,5,7,1250,0,1968,0,98056,47.5383,-122.178,1430,7700
19309,6411600411,01/01/1970,257000.0,2,1.0,770,7200,1.0,0,0,3,7,770,0,1951,0,98125,47.7143,-122.325,1320,7139
19310,8685500145,01/01/1970,350000.0,3,1.0,1920,6710,1.0,0,0,3,7,1320,600,1959,0,98118,47.5346,-122.286,1810,5600
19311,7277100610,01/01/1970,380000.0,2,1.0,1120,7560,1.0,0,1,3,6,1120,0,1947,0,98177,47.77,-122.39,1120,7200
19312,1775800750,01/01/1970,344000.0,3,1.0,1150,12402,1.0,0,0,4,6,1150,0,1969,0,98072,47.7422,-122.09899999999999,1400,13600
19313,2856101105,01/01/1970,488000.0,3,2.5,1590,2550,3.0,0,0,3,7,1590,0,1985,0,98117,47.6772,-122.39299999999999,1260,5100
19314,4443800705,01/01/1970,465000.0,3,1.0,910,3880,1.0,0,0,3,7,780,130,1942,0,98117,47.6862,-122.39200000000001,1220,3880
19315,3878900464,01/01/1970,229500.0,2,1.75,1870,6625,1.0,0,0,3,7,960,910,1948,0,98178,47.5071,-122.249,1680,6000
19316,8151600900,01/01/1970,445000.0,5,3.0,2420,11250,2.0,0,0,3,8,2420,0,2013,0,98146,47.5082,-122.36200000000001,1510,9950
19317,1612500155,01/01/1970,246000.0,4,1.5,2120,7110,1.5,0,0,3,6,2120,0,1919,0,98030,47.3846,-122.227,1540,7110
19318,4140500180,01/01/1970,545000.0,5,2.5,2730,17240,1.0,0,0,5,7,1660,1070,1958,0,98028,47.7646,-122.26700000000001,2250,13200
19319,3342103174,01/01/1970,518000.0,4,2.5,2560,5672,2.0,0,1,3,8,2560,0,2005,0,98056,47.5222,-122.20100000000001,2190,6788
19320,2078500210,01/01/1970,565000.0,4,2.5,2620,10016,2.0,0,0,3,8,2620,0,1996,0,98056,47.5295,-122.179,2620,10016
19321,3955900910,01/01/1970,445000.0,4,2.5,2760,8558,2.0,0,0,3,7,2760,0,2001,0,98056,47.4802,-122.189,2760,7703
19322,3472800068,01/01/1970,968000.0,5,2.5,2900,9799,1.0,0,0,3,8,1450,1450,1959,0,98004,47.6255,-122.208,2810,9687
19323,8928100205,01/01/1970,725000.0,3,2.0,1820,6324,1.0,0,0,5,7,910,910,1945,0,98115,47.6823,-122.27,1850,6440
19324,2473400110,01/01/1970,315500.0,3,1.75,1870,8400,1.0,0,0,3,7,990,880,1977,0,98058,47.45399999999999,-122.164,1750,8400
19325,2558720120,01/01/1970,487585.0,4,1.75,2010,9211,1.0,0,0,3,7,1470,540,1977,0,98034,47.7206,-122.171,1840,8500
19326,2023049361,01/01/1970,246500.0,2,1.0,940,6000,1.0,0,0,2,7,940,0,1954,0,98148,47.4631,-122.329,1890,8547
19327,6821101285,01/01/1970,819000.0,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1913,1999,98199,47.6528,-122.40100000000001,1540,6000
19328,2780910100,01/01/1970,349900.0,5,2.5,2530,4229,2.0,0,0,3,7,2530,0,2004,0,98038,47.3531,-122.021,2070,4879
19329,9357000230,01/01/1970,267000.0,3,1.0,940,4700,1.0,0,0,4,6,940,0,1942,0,98146,47.5117,-122.37799999999999,1020,5700
19330,3649100015,01/01/1970,480000.0,3,2.25,1820,15000,1.0,0,0,3,7,1480,340,1978,0,98028,47.7401,-122.249,1930,13600
19331,1189000180,01/01/1970,525000.0,2,1.0,1510,3360,1.0,0,0,3,7,880,630,1924,0,98122,47.6135,-122.29700000000001,1330,3360
19332,3905120610,01/01/1970,578000.0,4,2.5,2070,5415,2.0,0,0,3,8,2070,0,1996,0,98029,47.5706,-122.006,2120,5331
19333,993002177,01/01/1970,345000.0,3,2.5,1380,1547,3.0,0,0,3,8,1380,0,2000,0,98103,47.6908,-122.34100000000001,1380,1465
19334,6384500535,01/01/1970,499000.0,3,1.0,1270,6250,1.0,0,0,3,7,910,360,1955,0,98116,47.5694,-122.397,2000,6250
19335,7751800115,01/01/1970,425000.0,3,1.5,1390,9680,1.0,0,0,4,7,1390,0,1956,0,98008,47.63399999999999,-122.125,1460,10050
19336,4137020820,01/01/1970,268000.0,4,3.0,1840,7510,2.0,0,0,5,8,1840,0,1988,2013,98092,47.2595,-122.21799999999999,1650,7957
19337,9407000230,01/01/1970,240000.0,3,1.0,1600,12566,1.0,0,0,4,7,1600,0,1971,0,98045,47.4431,-121.765,1600,10650
19338,3306200230,01/01/1970,147000.0,3,1.5,1480,9606,1.0,0,0,4,7,1100,380,1964,0,98023,47.2978,-122.363,1600,9619
19339,3888100176,01/01/1970,500000.0,4,2.0,2120,7806,1.0,0,0,4,6,1770,350,1949,0,98033,47.6859,-122.166,1560,9920
19340,7011201325,01/01/1970,1010000.0,4,2.75,2940,5400,1.5,0,2,5,8,1940,1000,1910,0,98119,47.6366,-122.369,1970,2008
19341,1424130220,01/01/1970,991500.0,4,3.0,3820,26895,2.0,0,2,3,11,3820,0,1995,0,98072,47.7253,-122.09200000000001,3820,24751
19342,9165100375,01/01/1970,510000.0,5,2.0,2740,3838,1.0,0,0,4,7,1370,1370,1959,0,98117,47.6819,-122.39299999999999,1660,4040
19343,1651500040,01/01/1970,1980000.0,4,4.0,4360,12081,2.0,0,0,3,10,4360,0,2007,0,98004,47.6377,-122.219,2180,10800
19344,8929000090,01/01/1970,484998.0,4,2.5,1540,1870,2.0,0,0,3,8,1540,0,2014,0,98029,47.5524,-121.999,1540,1619
19345,3303850360,01/01/1970,1280000.0,4,3.5,4660,17398,2.0,0,2,3,11,4660,0,2003,0,98006,47.5422,-122.11200000000001,5080,24913
19346,2011000120,01/01/1970,210000.0,3,1.75,1590,7617,2.0,0,0,3,7,1590,0,1986,0,98198,47.3819,-122.31200000000001,1490,7450
19347,6751100205,01/01/1970,450000.0,2,1.0,1180,10720,1.0,0,0,4,7,1180,0,1955,0,98007,47.5893,-122.135,1420,10750
19348,5078400035,01/01/1970,875000.0,4,1.75,2360,8286,1.0,0,0,3,7,1320,1040,1952,0,98004,47.6226,-122.205,1680,7630
19349,6073300530,01/01/1970,529950.0,4,2.75,1860,7500,1.0,0,0,5,8,1220,640,1967,0,98056,47.5398,-122.17299999999999,2020,8137
19350,9818700645,01/01/1970,415000.0,3,1.75,1470,4000,1.0,0,0,3,7,1070,400,1979,0,98122,47.6067,-122.29799999999999,1280,3500
19351,6181700625,01/01/1970,590000.0,4,2.0,2990,12970,1.5,0,2,4,7,1960,1030,1948,0,98028,47.7605,-122.258,2500,10680
19352,8718500610,01/01/1970,379950.0,3,1.5,1690,9144,1.0,0,0,4,7,1140,550,1956,0,98028,47.739,-122.25299999999999,1840,10600
19353,7950302150,01/01/1970,385000.0,1,1.0,660,3570,1.0,0,0,3,6,660,0,1906,0,98118,47.5659,-122.28399999999999,1520,4080
19354,923000115,01/01/1970,588000.0,3,1.75,2310,7620,2.0,0,0,3,8,2310,0,1942,1988,98177,47.7266,-122.363,2200,7672
19355,1722800835,01/01/1970,252500.0,2,1.0,770,2191,1.0,0,0,3,6,770,0,1937,0,98108,47.5512,-122.323,940,5000
19356,7436300180,01/01/1970,530000.0,3,3.5,2320,3174,2.0,0,0,3,9,2060,260,1997,0,98033,47.6897,-122.175,2320,3187
19357,1630700276,01/01/1970,385000.0,2,1.5,1370,159865,1.0,0,0,3,7,1370,0,1960,0,98072,47.7592,-122.09200000000001,1370,16217
19358,2558670110,01/01/1970,419000.0,3,2.25,1700,7650,1.0,0,0,4,7,1340,360,1975,0,98034,47.7214,-122.166,1980,7200
19359,402000110,01/01/1970,175000.0,2,1.0,960,5508,1.0,0,0,3,6,770,190,1951,0,98118,47.5307,-122.277,1280,5304
19360,442000175,01/01/1970,515000.0,2,1.0,1150,5664,1.0,0,0,3,7,870,280,1948,0,98115,47.6894,-122.28399999999999,1380,5664
19361,8825900410,01/01/1970,945000.0,4,2.5,2910,4680,1.5,0,0,5,9,1850,1060,1937,0,98115,47.6745,-122.31,1960,4120
19362,984210120,01/01/1970,359900.0,5,2.25,2290,7420,1.0,0,0,3,7,1290,1000,1973,0,98058,47.4375,-122.166,1660,7526
19363,8044050040,01/01/1970,419950.0,4,2.5,2260,5164,2.0,0,0,3,8,2260,0,1996,0,98056,47.50899999999999,-122.166,2260,5866
19364,2771604370,01/01/1970,460000.0,3,1.75,1300,4000,1.0,0,0,3,7,900,400,1953,0,98199,47.6368,-122.38799999999999,1750,4000
19365,5028602020,01/01/1970,255000.0,3,2.25,1850,7151,2.0,0,0,3,7,1850,0,1989,0,98023,47.2843,-122.352,1710,6827
19366,643300040,01/01/1970,719521.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091
19367,224059025,01/01/1970,1080000.0,3,3.0,4910,43560,2.0,0,0,4,10,4000,910,1989,0,98007,47.5911,-122.131,3540,12288
19368,3379200100,01/01/1970,334000.0,4,2.5,2210,6080,1.0,0,2,4,8,1410,800,1965,0,98178,47.4915,-122.228,2210,6175
19369,6338000493,01/01/1970,675000.0,4,2.75,2280,3200,1.5,0,0,5,8,1520,760,1931,0,98105,47.6709,-122.28200000000001,1970,4687
19370,293000068,01/01/1970,556000.0,3,1.75,1640,7437,1.0,0,0,3,7,1090,550,1948,0,98126,47.5324,-122.38,1640,7436
19371,6169901095,01/01/1970,900000.0,4,2.0,1980,7200,2.0,0,3,3,8,1700,280,1910,0,98119,47.6318,-122.369,2490,4200
19372,4443800375,01/01/1970,400000.0,3,1.0,900,4084,1.5,0,0,3,7,900,0,1910,0,98117,47.684,-122.39299999999999,1280,4080
19373,9376301800,01/01/1970,724950.0,4,1.75,1960,4340,1.0,0,0,5,8,980,980,1912,0,98117,47.6847,-122.37,1630,4360
19374,6799300150,01/01/1970,321000.0,4,2.25,1800,4500,2.0,0,0,4,8,1800,0,2004,0,98031,47.394,-122.18299999999999,2010,5050
19375,3271800910,01/01/1970,1360000.0,4,3.5,4270,5800,2.0,0,3,5,10,3170,1100,1937,0,98199,47.6474,-122.411,3100,5800
19376,42000245,01/01/1970,171000.0,4,2.0,1520,19672,1.0,0,0,3,6,1020,500,1920,0,98188,47.4683,-122.281,1810,7840
19377,1625069101,01/01/1970,1360000.0,4,3.0,5430,108900,2.0,0,0,4,10,5430,0,1987,0,98053,47.6582,-122.038,3170,107076
19378,4046700110,01/01/1970,323000.0,3,1.75,1950,15037,1.0,0,0,3,7,1950,0,1989,0,98014,47.6892,-121.913,1760,15181
19379,2423600100,01/01/1970,491500.0,4,1.75,2190,125452,1.0,0,2,3,9,2190,0,1968,0,98092,47.2703,-122.069,3000,125017
19380,621069154,01/01/1970,226000.0,4,1.5,1200,10890,1.0,0,0,5,7,1200,0,1972,0,98042,47.3423,-122.088,1250,10139
19381,2436200025,01/01/1970,580000.0,6,1.75,2180,4000,1.5,0,0,4,7,1380,800,1926,0,98105,47.6643,-122.29,1720,4000
19382,9808610410,01/01/1970,640000.0,4,2.5,2320,11259,2.0,0,0,3,9,2320,0,1982,0,98004,47.6443,-122.194,2820,11770
19383,1370803640,01/01/1970,619790.0,3,1.75,1040,5097,1.0,0,0,4,7,800,240,1944,0,98199,47.6385,-122.40100000000001,1630,5097
19384,3779300210,01/01/1970,383962.0,4,2.5,2700,6998,2.0,0,0,3,8,2700,0,2001,0,98188,47.4694,-122.26299999999999,2350,10550
19385,424049059,01/01/1970,373000.0,3,2.0,1400,2445,1.0,0,0,3,7,840,560,2002,0,98144,47.5926,-122.29899999999999,1400,3200
19386,5422560850,01/01/1970,541338.0,3,2.5,2060,8123,2.0,0,0,3,8,1010,1050,1977,0,98052,47.6642,-122.13,1760,6170
19387,558100065,01/01/1970,254922.0,2,1.0,780,8160,1.0,0,0,4,6,780,0,1953,0,98133,47.7356,-122.34,1310,8160
19388,4442800040,01/01/1970,575000.0,3,2.25,2400,5000,1.5,0,0,4,7,1440,960,1926,0,98117,47.6897,-122.39299999999999,1630,5000
19389,4038600300,01/01/1970,650000.0,4,3.0,2900,15535,1.0,0,2,4,7,1870,1030,1961,0,98008,47.611999999999995,-122.119,2330,10217
19390,5070000120,01/01/1970,269950.0,3,1.5,1740,9547,1.0,0,0,4,7,1740,0,1962,0,98055,47.4475,-122.213,1780,9936
19391,795002450,01/01/1970,270950.0,2,1.0,780,6250,1.0,0,0,3,6,780,0,1942,0,98168,47.5099,-122.33,1280,7100
19392,3579000180,01/01/1970,495000.0,3,2.75,2430,14861,1.0,0,0,3,9,1530,900,1988,0,98028,47.7461,-122.24700000000001,2230,10300
19393,6821102170,01/01/1970,794154.0,4,2.0,2210,8556,1.0,0,1,4,8,1210,1000,1954,0,98199,47.6498,-122.396,2190,7975
19394,5151900110,01/01/1970,340768.0,3,1.5,1510,11200,1.0,0,0,4,8,1510,0,1960,0,98003,47.3347,-122.325,2110,12070
19395,5101407790,01/01/1970,375000.0,2,1.0,900,5413,1.0,0,0,3,7,900,0,1947,0,98125,47.7047,-122.307,1280,6380
19396,2538400040,01/01/1970,820000.0,4,2.5,3670,7000,2.0,0,0,3,10,3670,0,2005,0,98075,47.5854,-122.08,3680,7437
19397,1025049266,01/01/1970,555000.0,2,2.25,1160,954,2.0,0,0,3,8,960,200,2014,0,98105,47.6647,-122.28399999999999,1160,1327
19398,4340610040,01/01/1970,312500.0,2,1.5,1070,1200,2.0,0,0,3,7,1070,0,1999,0,98103,47.696999999999996,-122.34700000000001,1070,1200
19399,3204300610,01/01/1970,450000.0,2,1.0,950,4560,1.5,0,0,3,7,950,0,1925,0,98112,47.6288,-122.3,2040,4560
19400,6793300220,01/01/1970,739000.0,3,2.75,2950,6667,2.0,0,0,3,9,2950,0,2003,0,98029,47.5577,-122.02600000000001,3340,6667
19401,1568100087,01/01/1970,320000.0,3,2.0,1420,1716,2.0,0,0,3,7,1050,370,2003,0,98155,47.7364,-122.295,1420,8150
19402,4338800600,01/01/1970,235000.0,3,1.0,1590,13000,1.5,0,0,3,6,1590,0,1944,0,98166,47.4789,-122.346,1460,8400
19403,7211400535,01/01/1970,275500.0,4,1.0,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,47.5128,-122.35799999999999,1440,2500
19404,8682261140,01/01/1970,564000.0,2,2.0,1690,4500,1.0,0,0,3,8,1690,0,2004,0,98053,47.7133,-122.031,1640,4500
19405,4435000145,01/01/1970,263000.0,4,1.75,1340,8700,1.5,0,0,3,6,1340,0,1958,0,98188,47.4514,-122.287,1240,8700
19406,421059018,01/01/1970,257000.0,3,1.75,1397,18000,1.0,0,0,3,7,1397,0,1965,2014,98092,47.3388,-122.166,1950,31294
19407,1321059013,01/01/1970,725000.0,4,2.5,3750,218506,2.0,0,0,3,10,3750,0,1991,0,98092,47.3045,-122.103,2540,39413
19408,2143700406,01/01/1970,300000.0,3,2.25,2000,7560,1.0,0,0,3,7,1400,600,1979,0,98055,47.4798,-122.228,2040,6949
19409,8961950410,01/01/1970,328000.0,3,2.0,2250,7904,1.5,0,0,3,8,2250,0,1998,0,98001,47.3165,-122.25200000000001,2460,8622
19410,1788800770,01/01/1970,187500.0,3,1.0,840,8400,1.0,0,0,3,6,840,0,1959,0,98023,47.3281,-122.344,1030,8640
19411,7518507685,01/01/1970,400000.0,3,1.0,1100,5100,2.0,0,0,4,7,1100,0,1900,0,98117,47.678999999999995,-122.38600000000001,1540,5100
19412,2490200220,01/01/1970,515000.0,3,1.5,1660,5100,1.0,0,0,4,7,1210,450,1954,0,98136,47.5345,-122.383,1440,5100
19413,284000025,01/01/1970,1410000.0,2,2.0,2180,18525,1.0,1,4,5,9,1580,0,1952,0,98146,47.5036,-122.387,2480,21503
19414,522059189,01/01/1970,235000.0,3,1.0,1460,8400,1.0,0,0,3,7,1460,0,1958,0,98055,47.4243,-122.198,1460,9600
19415,7203150330,01/01/1970,669000.0,4,2.5,2470,4945,2.0,0,0,3,8,2470,0,2012,0,98053,47.6898,-122.015,2510,4988
19416,3124089060,01/01/1970,282000.0,3,1.0,1250,13503,1.5,0,0,4,6,1250,0,1931,0,98065,47.526,-121.829,1450,13503
19417,7518504130,01/01/1970,663000.0,3,2.0,1480,3876,1.0,0,0,5,7,860,620,1928,0,98117,47.6808,-122.382,1660,3774
19418,7893802670,01/01/1970,279900.0,3,3.25,2240,5000,2.0,0,0,3,9,1540,700,1989,0,98198,47.4114,-122.334,1800,7500
19419,2548100180,01/01/1970,335000.0,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1952,0,98155,47.7501,-122.314,1410,7434
19420,4024100915,01/01/1970,689000.0,4,2.75,3250,10000,2.0,0,0,3,9,3250,0,2014,0,98155,47.7557,-122.309,1620,10089
19421,1026069106,01/01/1970,413100.0,3,2.25,1790,231303,1.0,0,0,3,7,1250,540,1980,0,98077,47.7558,-122.027,2090,93654
19422,7852020720,01/01/1970,506950.0,3,2.5,2080,4931,2.0,0,0,3,8,2080,0,2000,0,98065,47.5342,-121.868,1890,4229
19423,9828702265,01/01/1970,500000.0,3,2.5,1480,1171,3.0,0,0,3,8,1480,0,2006,0,98112,47.62,-122.3,1480,1231
19424,5104511250,01/01/1970,540000.0,5,3.0,3610,9775,2.0,0,0,3,8,3610,0,2003,0,98038,47.3545,-122.01100000000001,2800,8582
19425,9828201885,01/01/1970,812000.0,3,2.5,2040,4559,2.0,0,0,3,9,2040,0,1998,0,98122,47.6156,-122.295,1500,4500
19426,7525950110,01/01/1970,1200000.0,4,3.25,3850,19842,2.0,0,3,3,11,3180,670,1989,0,98074,47.6239,-122.065,4320,19500
19427,3211260120,01/01/1970,370000.0,3,2.25,3230,35306,2.0,0,0,3,9,3230,0,1987,0,98092,47.3065,-122.113,2760,35285
19428,7250000065,01/01/1970,338000.0,3,2.0,2440,23512,1.0,0,0,3,6,1640,800,1933,0,98148,47.4594,-122.32600000000001,1630,19613
19429,1446400564,01/01/1970,185000.0,4,1.0,1490,6600,1.0,0,0,3,7,1490,0,1969,0,98168,47.4835,-122.33200000000001,1280,6600
19430,224059021,01/01/1970,450000.0,3,1.0,1150,35415,1.0,0,0,4,7,1010,0,1950,0,98008,47.5974,-122.12899999999999,2460,11781
19431,6392000625,01/01/1970,451000.0,2,1.0,900,6000,1.0,0,0,3,7,900,0,1944,2004,98115,47.6855,-122.289,1460,4800
19432,6817850110,01/01/1970,785000.0,4,2.5,3210,24527,1.5,0,0,3,11,3210,0,1984,0,98074,47.6399,-122.052,3280,24527
19433,3902100175,01/01/1970,850000.0,5,3.0,3900,5250,1.5,0,1,5,8,2620,1280,1931,0,98116,47.5577,-122.389,1950,5700
19434,7205400180,01/01/1970,235000.0,3,1.0,1240,18000,1.0,0,0,2,7,1240,0,1943,0,98198,47.3514,-122.315,1240,18000
19435,7351200295,01/01/1970,1150000.0,3,1.75,1760,6788,2.0,1,4,3,7,1760,0,1940,0,98125,47.7336,-122.28399999999999,1630,7588
19436,291310260,01/01/1970,377500.0,3,2.25,1410,1377,2.0,0,0,3,7,1290,120,2005,0,98027,47.5342,-122.06700000000001,1445,1370
19437,3026059204,01/01/1970,825500.0,3,2.5,2780,11964,2.0,0,0,3,9,2780,0,2009,0,98034,47.7127,-122.21600000000001,1760,9640
19438,2856102105,01/01/1970,1060000.0,5,3.25,3230,3825,2.0,0,0,3,9,2480,750,2014,0,98117,47.6785,-122.39200000000001,1480,5100
19439,3343301343,01/01/1970,880000.0,5,3.5,4600,8764,2.0,0,0,3,10,3180,1420,2007,0,98006,47.5491,-122.19,3210,9431
19440,8682302030,01/01/1970,413800.0,3,2.0,1440,4421,1.0,0,0,3,8,1440,0,2007,0,98053,47.7188,-122.024,1440,4157
19441,1048000160,01/01/1970,504200.0,2,1.5,1200,1687,3.0,0,0,3,8,1200,0,2008,0,98103,47.6491,-122.334,1240,1296
19442,5714200140,01/01/1970,421500.0,4,3.0,2793,5703,2.0,0,0,3,9,2793,0,2009,0,98030,47.3682,-122.178,2793,5704
19443,1152200030,01/01/1970,855169.0,4,2.5,2970,5050,2.0,0,0,3,8,2970,0,2014,0,98052,47.7043,-122.12200000000001,2810,4998
19444,3157600075,01/01/1970,380000.0,3,2.0,1440,3218,1.0,0,0,3,7,850,590,2008,0,98106,47.5655,-122.36,1170,5000
19445,1972200554,01/01/1970,580000.0,3,2.25,1480,1026,3.0,0,0,3,8,1480,0,2014,0,98103,47.6536,-122.354,1570,1283
19446,9429400060,01/01/1970,377000.0,3,2.5,1870,5333,2.0,0,0,3,8,1870,0,2012,0,98019,47.7447,-121.984,2100,3730
19447,301401610,01/01/1970,329900.0,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,2014,0,98002,47.3452,-122.209,2475,4000
19448,1025039326,01/01/1970,921800.0,4,2.5,2950,7024,2.0,0,0,3,10,2950,0,2012,0,98199,47.6651,-122.40299999999999,2950,6339
19449,9385200041,01/01/1970,529500.0,3,2.25,1410,905,3.0,0,0,3,9,1410,0,2014,0,98116,47.5818,-122.402,1510,1352
19450,7237450550,01/01/1970,363990.0,4,2.5,2240,3712,2.0,0,0,3,8,2240,0,2014,0,98038,47.3551,-122.061,2530,4315
19451,2862500060,01/01/1970,834950.0,5,2.75,3230,6500,2.0,0,0,3,9,3230,0,2014,0,98074,47.6237,-122.023,3180,7624
19452,4046500270,01/01/1970,399000.0,3,2.0,2100,31550,1.0,0,0,3,8,2100,0,2010,0,98014,47.6907,-121.917,1860,18452
19453,2161400060,01/01/1970,338900.0,3,2.25,1936,9495,1.0,0,0,3,8,1936,0,2013,0,98030,47.3714,-122.197,1410,12770
19454,2781230070,01/01/1970,419950.0,3,2.5,3120,6000,2.0,0,0,3,9,3120,0,2007,0,98038,47.3473,-122.03,2670,6000
19455,4019500160,01/01/1970,493000.0,4,2.5,2070,4270,2.0,0,0,3,8,2070,0,2010,0,98028,47.773,-122.265,2070,4610
19456,6980500030,01/01/1970,650000.0,4,2.5,3700,4500,2.0,0,0,3,9,3700,0,2007,0,98028,47.7473,-122.23,3050,5047
19457,1442880260,01/01/1970,456000.0,3,2.5,2130,5205,2.0,0,0,3,8,2130,0,2013,0,98045,47.4832,-121.774,2250,5462
19458,9268851860,01/01/1970,425000.0,3,2.25,1620,997,2.5,0,0,3,8,1540,80,2010,0,98027,47.54,-122.02600000000001,1620,1068
19459,832700320,01/01/1970,348000.0,3,2.5,1490,2478,3.0,0,0,3,8,1490,0,2009,0,98133,47.7236,-122.353,1270,1156
19460,2937300550,01/01/1970,1040000.0,5,4.0,4180,7232,2.0,0,0,3,9,4180,0,2014,0,98052,47.7049,-122.125,3570,6054
19461,2114700368,01/01/1970,299000.0,2,2.5,1400,1262,2.0,0,0,3,8,1160,240,2008,0,98106,47.5342,-122.34899999999999,1060,1524
19462,2213000030,01/01/1970,1260000.0,4,3.75,3490,9170,2.0,0,0,3,9,3490,0,2012,0,98004,47.5991,-122.2,1810,8470
19463,2626119062,01/01/1970,155000.0,3,1.0,1300,6098,1.0,0,0,3,7,1300,0,2013,0,98014,47.7074,-121.36399999999999,1300,6849
19464,7338220160,01/01/1970,319500.0,4,2.5,2730,4962,2.0,0,0,3,8,2730,0,2006,0,98002,47.3363,-122.21600000000001,2150,3802
19465,2781280310,01/01/1970,274000.0,3,2.5,1830,2517,2.0,0,0,3,8,1830,0,2005,0,98055,47.4496,-122.189,1610,2762
19466,3448740070,01/01/1970,429000.0,5,2.5,2340,4500,2.0,0,0,3,7,2340,0,2009,0,98059,47.4911,-122.154,2190,4500
19467,2895800710,01/01/1970,267800.0,3,1.75,1410,1899,2.0,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.34700000000001,1410,1811
19468,723049434,01/01/1970,369950.0,3,2.5,1930,8254,2.0,0,0,3,7,1930,0,2014,0,98146,47.4973,-122.346,1540,8849
